age,workclass,fnlwgt,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income>50K
42.0,Self-emp-not-inc,336513.0,Bachelors,13.0,Married-civ-spouse,Craft-repair,Husband,White,Male,15024.0,0.0,60.0,United-States,1
20.0,Private,190231.0,9th,5.0,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,11.0,Nicaragua,0
65.0,Self-emp-not-inc,132340.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,3.0,United-States,0
34.0,Private,123270.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1
38.0,Private,103474.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,45.0,United-States,0
46.0,Self-emp-not-inc,148599.0,Masters,14.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,1
32.0,Self-emp-not-inc,199366.0,10th,6.0,Married-spouse-absent,Craft-repair,Own-child,White,Male,0.0,0.0,16.0,United-States,0
19.0,Private,119964.0,HS-grad,9.0,Never-married,Craft-repair,Other-relative,White,Female,0.0,0.0,15.0,United-States,0
53.0,Private,89587.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,7298.0,0.0,45.0,United-States,1
33.0,Private,129707.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,60.0,United-States,1
39.0,Self-emp-inc,172538.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1
22.0,Private,117606.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,8.0,United-States,0
52.0,Private,235567.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
44.0,Self-emp-not-inc,325159.0,Some-college,10.0,Divorced,Farming-fishing,Unmarried,White,Male,0.0,0.0,40.0,United-States,0
25.0,Private,404951.0,Bachelors,13.0,Never-married,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,38.0,United-States,0
59.0,Federal-gov,23789.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,40.0,United-States,1
53.0,Private,199720.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,1
26.0,Self-emp-inc,266639.0,Bachelors,13.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
28.0,Private,66473.0,HS-grad,9.0,Divorced,Machine-op-inspct,Own-child,White,Male,0.0,0.0,40.0,United-States,0
55.0,Private,188382.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,48.0,United-States,1
19.0,Private,170800.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20.0,United-States,0
20.0,Private,224238.0,12th,8.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0
24.0,Private,155066.0,Assoc-voc,11.0,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
50.0,Private,304260.0,Assoc-acdm,12.0,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,0
33.0,Private,141490.0,HS-grad,9.0,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,45.0,United-States,0
44.0,Local-gov,174575.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,7688.0,0.0,40.0,United-States,1
56.0,Private,158776.0,11th,7.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,0
49.0,Self-emp-inc,143482.0,Some-college,10.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,65.0,United-States,1
27.0,Private,22422.0,Some-college,10.0,Never-married,Sales,Other-relative,White,Male,0.0,0.0,40.0,United-States,0
30.0,Local-gov,44566.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,80.0,United-States,0
19.0,Private,400356.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,0
44.0,Local-gov,100479.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,48.0,United-States,0
37.0,Private,127918.0,Some-college,10.0,Never-married,Transport-moving,Unmarried,White,Female,0.0,0.0,20.0,Puerto-Rico,0
57.0,Private,301514.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40.0,United-States,0
34.0,Private,177675.0,Bachelors,13.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40.0,United-States,1
49.0,Private,68493.0,HS-grad,9.0,Married-spouse-absent,Craft-repair,Unmarried,Black,Male,0.0,0.0,40.0,United-States,0
54.0,Private,37237.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
31.0,Private,323985.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40.0,United-States,1
44.0,Private,245333.0,Assoc-voc,11.0,Never-married,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,0
36.0,Self-emp-not-inc,342719.0,Doctorate,16.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45.0,United-States,1
54.0,Self-emp-not-inc,71344.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,50.0,United-States,1
21.0,Private,116489.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,0
21.0,Private,449101.0,HS-grad,9.0,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
18.0,Private,348533.0,HS-grad,9.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,3.0,United-States,0
44.0,Local-gov,101967.0,Masters,14.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,40.0,United-States,0
52.0,Private,113522.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,45.0,United-States,1
25.0,Private,180778.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,75.0,United-States,0
24.0,Private,230475.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,44.0,United-States,0
26.0,Federal-gov,345157.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40.0,United-States,0
35.0,Private,46385.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,5178.0,0.0,90.0,United-States,1
28.0,Private,95725.0,Assoc-voc,11.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0
19.0,Private,372665.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,0
57.0,Local-gov,317690.0,Masters,14.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,60.0,United-States,1
31.0,Federal-gov,334346.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
47.0,Self-emp-not-inc,258498.0,Some-college,10.0,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,52.0,United-States,0
24.0,Private,63927.0,Some-college,10.0,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,40.0,United-States,0
36.0,State-gov,173273.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,0
35.0,Private,306156.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45.0,United-States,0
24.0,Private,204172.0,Bachelors,13.0,Never-married,Sales,Other-relative,White,Female,0.0,0.0,40.0,United-States,0
20.0,State-gov,126822.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,15.0,United-States,0
25.0,Private,206600.0,9th,5.0,Never-married,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,48.0,Mexico,0
51.0,Private,203953.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,1
30.0,State-gov,361497.0,Bachelors,13.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,72.0,United-States,1
19.0,Private,271446.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,25.0,United-States,0
30.0,Private,341187.0,7th-8th,4.0,Separated,Transport-moving,Not-in-family,White,Male,0.0,0.0,35.0,United-States,0
39.0,Private,255027.0,Assoc-voc,11.0,Divorced,Exec-managerial,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0
17.0,Private,205726.0,11th,7.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,15.0,United-States,0
52.0,Private,180062.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60.0,United-States,0
21.0,Private,517995.0,HS-grad,9.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,20.0,United-States,0
64.0,Private,201700.0,7th-8th,4.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0
64.0,State-gov,223830.0,9th,5.0,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,38.0,United-States,0
20.0,Private,190916.0,HS-grad,9.0,Never-married,Other-service,Own-child,White,Female,0.0,1721.0,20.0,United-States,0
41.0,Private,27187.0,Assoc-voc,11.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2415.0,12.0,United-States,1
33.0,Private,327902.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,3908.0,0.0,50.0,United-States,0
50.0,Private,280292.0,10th,6.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,1
36.0,Private,185366.0,Some-college,10.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
20.0,Private,221480.0,Some-college,10.0,Never-married,Tech-support,Unmarried,White,Female,0.0,0.0,8.0,United-States,0
36.0,Private,398931.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,40.0,United-States,1
46.0,Private,155489.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50.0,United-States,1
30.0,State-gov,103651.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40.0,United-States,0
23.0,Private,200973.0,HS-grad,9.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,0
22.0,Private,52262.0,Some-college,10.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,0
65.0,Local-gov,179411.0,HS-grad,9.0,Widowed,Tech-support,Unmarried,White,Female,0.0,0.0,35.0,United-States,0
33.0,Private,164190.0,Masters,14.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,20.0,United-States,0
36.0,Private,129263.0,HS-grad,9.0,Widowed,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
59.0,Private,181566.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,4508.0,0.0,40.0,United-States,0
30.0,Private,173005.0,Some-college,10.0,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,50.0,United-States,1
21.0,Private,176690.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Male,0.0,0.0,24.0,United-States,0
32.0,Private,207668.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,0
48.0,Private,209182.0,Preschool,1.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,40.0,El-Salvador,0
32.0,State-gov,111363.0,Prof-school,15.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,75.0,United-States,1
53.0,Local-gov,86600.0,HS-grad,9.0,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40.0,United-States,0
51.0,Self-emp-inc,98980.0,HS-grad,9.0,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0.0,0.0,99.0,United-States,1
40.0,Private,190044.0,Assoc-acdm,12.0,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40.0,United-States,0
37.0,Private,208358.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,United-States,1
39.0,Private,49436.0,Assoc-acdm,12.0,Divorced,Prof-specialty,Unmarried,White,Female,0.0,1380.0,40.0,United-States,0
34.0,Self-emp-not-inc,163756.0,Assoc-voc,11.0,Never-married,Farming-fishing,Not-in-family,White,Male,27828.0,0.0,60.0,United-States,1
30.0,Private,361280.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0.0,0.0,40.0,United-States,0
53.0,Private,164299.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,1887.0,65.0,United-States,1
58.0,Private,202652.0,HS-grad,9.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,40.0,Dominican-Republic,0
36.0,Private,216256.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,3464.0,0.0,30.0,United-States,0
22.0,Private,362589.0,Assoc-acdm,12.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,15.0,United-States,0
30.0,Local-gov,176992.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50.0,United-States,1
27.0,Private,232954.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45.0,United-States,0
32.0,Private,131584.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,7298.0,0.0,40.0,United-States,1
54.0,Self-emp-inc,175339.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,50.0,United-States,1
61.0,Private,71209.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45.0,United-States,1
55.0,Private,750972.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,41.0,United-States,0
48.0,Self-emp-inc,181307.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60.0,United-States,1
19.0,Local-gov,176831.0,Some-college,10.0,Never-married,Other-service,Own-child,Black,Female,0.0,0.0,35.0,United-States,0
20.0,Private,254547.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,35.0,Outlying-US(Guam-USVI-etc),0
35.0,Private,194496.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55.0,United-States,0
50.0,Self-emp-not-inc,57758.0,Assoc-voc,11.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60.0,United-States,1
49.0,Private,236586.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,1
31.0,Self-emp-inc,113752.0,HS-grad,9.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
38.0,Private,204527.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50.0,United-States,0
40.0,Federal-gov,241895.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40.0,United-States,0
24.0,Private,130741.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Male,0.0,0.0,40.0,United-States,0
22.0,Private,254293.0,12th,8.0,Never-married,Handlers-cleaners,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
55.0,Private,81865.0,Assoc-voc,11.0,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,40.0,United-States,0
23.0,Private,306309.0,10th,6.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,0
32.0,State-gov,190577.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,0
75.0,Private,148214.0,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,25.0,United-States,0
26.0,Private,113587.0,10th,6.0,Divorced,Machine-op-inspct,Own-child,White,Male,0.0,0.0,35.0,United-States,0
35.0,Private,186110.0,HS-grad,9.0,Divorced,Transport-moving,Not-in-family,White,Male,0.0,0.0,45.0,United-States,0
27.0,Private,216858.0,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,52.0,United-States,0
60.0,Private,103344.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,15024.0,0.0,40.0,United-States,1
28.0,Private,161538.0,Bachelors,13.0,Never-married,Tech-support,Not-in-family,White,Female,0.0,0.0,35.0,United-States,0
49.0,Private,44434.0,Some-college,10.0,Divorced,Tech-support,Other-relative,White,Male,0.0,0.0,35.0,United-States,0
58.0,Private,202652.0,HS-grad,9.0,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,37.0,United-States,0
28.0,Private,76714.0,Prof-school,15.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,55.0,United-States,1
33.0,Private,104509.0,Bachelors,13.0,Never-married,Prof-specialty,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
39.0,Self-emp-not-inc,251323.0,9th,5.0,Married-civ-spouse,Farming-fishing,Other-relative,White,Male,0.0,0.0,40.0,Cuba,0
19.0,Federal-gov,30559.0,HS-grad,9.0,Married-AF-spouse,Sales,Wife,White,Female,0.0,0.0,40.0,United-States,0
40.0,Local-gov,104235.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,2051.0,30.0,United-States,0
21.0,Private,163911.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,3.0,United-States,0
43.0,Private,216411.0,1st-4th,2.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,0.0,30.0,Dominican-Republic,0
19.0,Private,277695.0,Preschool,1.0,Never-married,Farming-fishing,Not-in-family,White,Male,0.0,0.0,36.0,Hong,0
52.0,Private,94873.0,HS-grad,9.0,Widowed,Other-service,Unmarried,White,Male,0.0,0.0,19.0,United-States,0
28.0,Private,156819.0,HS-grad,9.0,Divorced,Handlers-cleaners,Unmarried,White,Female,0.0,0.0,36.0,United-States,0
61.0,Private,215766.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50.0,United-States,1
32.0,Private,207113.0,10th,6.0,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40.0,United-States,0
30.0,Private,79712.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,Other,Male,0.0,0.0,40.0,United-States,0
30.0,Private,246439.0,Assoc-acdm,12.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,0
53.0,Private,283320.0,Bachelors,13.0,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
22.0,Private,57827.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40.0,United-States,0
31.0,Self-emp-not-inc,389765.0,7th-8th,4.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60.0,United-States,0
24.0,Private,121023.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
67.0,Self-emp-not-inc,94809.0,Some-college,10.0,Widowed,Other-service,Not-in-family,White,Female,2346.0,0.0,33.0,United-States,0
59.0,Private,174040.0,Some-college,10.0,Divorced,Prof-specialty,Unmarried,White,Male,0.0,0.0,40.0,United-States,0
41.0,Local-gov,39581.0,HS-grad,9.0,Separated,Other-service,Not-in-family,Black,Female,4101.0,0.0,40.0,United-States,0
44.0,Self-emp-not-inc,218653.0,Bachelors,13.0,Divorced,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,0
50.0,Local-gov,125417.0,Prof-school,15.0,Never-married,Exec-managerial,Not-in-family,Black,Female,0.0,0.0,52.0,United-States,1
37.0,Private,318168.0,HS-grad,9.0,Never-married,Machine-op-inspct,Not-in-family,Black,Male,1055.0,0.0,20.0,United-States,0
29.0,Private,104256.0,HS-grad,9.0,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,34.0,United-States,0
49.0,State-gov,155372.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40.0,United-States,0
26.0,Private,269060.0,Bachelors,13.0,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,United-States,0
21.0,Private,231286.0,Some-college,10.0,Never-married,Prof-specialty,Own-child,Black,Male,0.0,0.0,25.0,Jamaica,0
35.0,Private,56201.0,Some-college,10.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,Mexico,0
53.0,State-gov,101238.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,1
21.0,Private,213055.0,Some-college,10.0,Never-married,Prof-specialty,Unmarried,Other,Female,0.0,0.0,40.0,United-States,0
56.0,Private,340171.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40.0,United-States,0
44.0,Private,320277.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
40.0,Private,236021.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0
53.0,Private,215572.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40.0,United-States,0
37.0,State-gov,34996.0,HS-grad,9.0,Separated,Other-service,Unmarried,White,Female,0.0,0.0,40.0,United-States,0
44.0,Private,67065.0,Assoc-voc,11.0,Never-married,Priv-house-serv,Not-in-family,White,Male,594.0,0.0,25.0,United-States,0
32.0,Private,251243.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50.0,United-States,1
36.0,Private,160035.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3908.0,0.0,55.0,United-States,0
54.0,Private,197189.0,Bachelors,13.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,0
34.0,Federal-gov,23940.0,Some-college,10.0,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0.0,0.0,40.0,United-States,0
30.0,Private,140011.0,Assoc-voc,11.0,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,53.0,United-States,0
46.0,Private,375606.0,Doctorate,16.0,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40.0,United-States,1
27.0,State-gov,31935.0,Some-college,10.0,Never-married,Tech-support,Own-child,White,Female,0.0,0.0,80.0,United-States,0
44.0,Private,203943.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,35.0,United-States,1
